LocationID,X,Y,Z,Type,ObjectName,Map,Territory
2624059,231.455704,113.493599,-221.539795,1,agricultural_heya1,15,134
2624060,233.006897,113.505699,-219.285904,1,agricultural_heya1,15,134
2624061,232.197098,113.506203,-220.741806,1,agricultural_heya1,15,134
2624062,225.992905,114.205597,-229.292297,1,agricultural_heya1,15,134
2624063,226.295105,114.205597,-229.134796,1,agricultural_heya1,15,134
2624064,226.108902,114.205597,-229.394501,1,agricultural_heya1,15,134
2624065,226.703705,114.205597,-228.328094,1,agricultural_heya1,15,134
2624067,229.288803,115.021004,-214.845993,1,agricultural_heya1,15,134
2624068,229.159195,115.017998,-214.856903,1,agricultural_heya1,15,134
2624069,229.038895,115.022903,-215.000702,1,agricultural_heya1,15,134
2624070,231.511597,114.334602,-221.421295,1,agricultural_heya1,15,134
2624071,222.294601,113.504799,-210.435501,1,agricultural_heya1,15,134
2624072,222.871704,114.433296,-210.804001,1,agricultural_heya1,15,134
2624073,232.635498,113.494904,-220.074905,1,agricultural_heya1,15,134
2624074,230.671997,113.492104,-216.264404,1,agricultural_heya1,15,134
2624075,230.079193,113.484596,-215.829498,1,agricultural_heya1,15,134
2624076,229.127701,115.019699,-214.759903,1,agricultural_heya1,15,134
2624077,232.210602,115.579903,-217.062698,1,agricultural_heya1,15,134
2624078,232.319305,115.588501,-217.145493,1,agricultural_heya1,15,134
2624208,228.726898,115.018501,-214.595901,1,agricultural_heya1,15,134
2624212,216.155396,115.2845,-234.629807,1,agricultural_heya1,15,134
2637637,232.368301,115.584396,-217.237701,1,agricultural_heya1,15,134
2621976,203.359497,98.99575,-234.617905,1,agricultural_heya2,15,134
2621978,206.430099,98.997551,-234.713394,1,agricultural_heya2,15,134
2621982,198.743301,99.008949,-219.865707,1,agricultural_heya2,15,134
2621983,210.279694,98.986343,-228.566696,1,agricultural_heya2,15,134
2621984,194.766602,98.99575,-230.708298,1,agricultural_heya2,15,134
2621985,207.638504,98.99575,-225.658295,1,agricultural_heya2,15,134
2621986,211.729797,98.99575,-226.545593,1,agricultural_heya2,15,134
2621990,207.456207,98.99575,-230.597702,1,agricultural_heya2,15,134
2621991,198.810501,98.9645,-232.599701,1,agricultural_heya2,15,134
2621992,196.849899,98.998917,-223.418198,1,agricultural_heya2,15,134
2621994,193.468002,98.988182,-229.839203,1,agricultural_heya2,15,134
2621995,215.817902,98.995644,-219.952103,1,agricultural_heya2,15,134
2621996,214.672607,98.988579,-222.1241,1,agricultural_heya2,15,134
2621997,214.435196,100.067497,-221.980392,1,agricultural_heya2,15,134
2622000,200.456299,100.780899,-235.509903,1,agricultural_heya2,15,134
2622523,201.227493,98.99894,-216.768295,1,agricultural_heya2,15,134
2622814,205.236206,98.99575,-231.859802,1,agricultural_heya2,15,134
2622815,205.443207,98.996887,-229.257706,1,agricultural_heya2,15,134
2622818,212.572403,100.734901,-214.717407,1,agricultural_heya2,15,134
2622819,207.638901,98.98896,-223.978806,1,agricultural_heya2,15,134
2623299,200.146194,98.981178,-230.584305,1,agricultural_heya2,15,134
2623303,203.427094,98.976662,-227.9086,1,agricultural_heya2,15,134
2623304,212.5952,98.998833,-224.359695,1,agricultural_heya2,15,134
2623305,195.983093,100.780098,-232.508194,1,agricultural_heya2,15,134
2623306,207.628906,98.99575,-227.368896,1,agricultural_heya2,15,134
2624191,205.463196,100.161201,-210.877396,1,agricultural_heya2,15,134
2624192,205.387695,98.997147,-211.0177,1,agricultural_heya2,15,134
2624193,214.942795,98.996071,-217.336197,1,agricultural_heya2,15,134
2624194,216.592804,98.99308,-218.444,1,agricultural_heya2,15,134
2624195,214.078506,98.997932,-216.624802,1,agricultural_heya2,15,134
2624201,211.944397,100.730797,-214.960297,1,agricultural_heya2,15,134
2624202,211.980896,100.733498,-214.806107,1,agricultural_heya2,15,134
2624203,212.107803,100.732803,-214.965195,1,agricultural_heya2,15,134
2624204,215.112793,99.855423,-217.418198,1,agricultural_heya2,15,134
2624205,206.529404,98.963722,-211.696304,1,agricultural_heya2,15,134
2624206,215.900299,98.996178,-217.959595,1,agricultural_heya2,15,134
2624207,213.398407,98.996147,-216.179306,1,agricultural_heya2,15,134
2624214,212.746201,100.715401,-215.295502,1,agricultural_heya2,15,134
2624215,211.916901,100.717201,-214.714005,1,agricultural_heya2,15,134
2495418,174.800003,97.715469,-235.800003,1,agricultural_komo,15,134
2495419,223.699997,113.588997,-239.600006,1,agricultural_komo,15,134
2495444,233.234406,113.674797,-237.817795,1,agricultural_komo,15,134
2495445,222.924698,113.083099,-246.516907,1,agricultural_komo,15,134
2495446,229.522095,113.051903,-234.626297,1,agricultural_komo,15,134
2495447,232.669296,113.039299,-239.284103,1,agricultural_komo,15,134
2495448,230.073502,113.101501,-240.552002,1,agricultural_komo,15,134
2495449,234.109406,112.845901,-224.632095,1,agricultural_komo,15,134
2495450,214.999207,113.102203,-243.803696,1,agricultural_komo,15,134
2495451,212.434906,113.246101,-242.800293,1,agricultural_komo,15,134
2495452,213.987305,113.239601,-243.326599,1,agricultural_komo,15,134
2495453,220.115097,114.1427,-242.888,1,agricultural_komo,15,134
2495454,234.828598,113.640198,-221.326996,1,agricultural_komo,15,134
2495455,231.604202,113.046501,-231.203201,1,agricultural_komo,15,134
2495456,233.892502,113.972801,-224.712296,1,agricultural_komo,15,134
2495457,234.781906,113.360199,-223.726303,1,agricultural_komo,15,134
2495458,235.129303,112.871201,-224.581497,1,agricultural_komo,15,134
2495459,234.888397,112.839203,-223.775299,1,agricultural_komo,15,134
2495462,234.149704,112.309097,-224.054703,1,agricultural_komo,15,134
2495463,234.548401,112.039299,-222.770905,1,agricultural_komo,15,134
2495464,230.153793,113.464699,-240.7099,1,agricultural_komo,15,134
2495465,214.929901,113.947197,-243.733597,1,agricultural_komo,15,134
2495466,228.324799,113.094002,-238.646698,1,agricultural_komo,15,134
2495467,228.046402,113.904701,-238.468796,1,agricultural_komo,15,134
2495468,228.708099,113.087196,-239.017502,1,agricultural_komo,15,134
2495469,220.055298,114.1558,-243.466003,1,agricultural_komo,15,134
2495470,219.5867,114.153,-242.975098,1,agricultural_komo,15,134
2495471,219.733002,114.159103,-243.148499,1,agricultural_komo,15,134
2495472,220.264893,114.139801,-243.793304,1,agricultural_komo,15,134
2495473,220.688004,114.134399,-243.702606,1,agricultural_komo,15,134
2495474,228.186905,113.053802,-236.625198,1,agricultural_komo,15,134
2495475,220.231705,113.064102,-243.371399,1,agricultural_komo,15,134
2495476,217.337204,113.089302,-244.112396,1,agricultural_komo,15,134
2495477,235.995407,113.038101,-219.6436,1,agricultural_komo,15,134
2495478,229.678696,113.097099,-243.371902,1,agricultural_komo,15,134
2495479,227.958405,113.107002,-236.5177,1,agricultural_komo,15,134
2495480,220.337997,113.112198,-243.561401,1,agricultural_komo,15,134
2495481,228.030502,114.153702,-236.862,1,agricultural_komo,15,134
2495482,227.933701,114.138397,-236.837906,1,agricultural_komo,15,134
2495483,228.003403,114.120598,-236.813599,1,agricultural_komo,15,134
2495485,227.591797,116.380898,-244.634399,1,agricultural_komo,15,134
2495486,227.481705,118.090103,-244.601105,1,agricultural_komo,15,134
2495489,193.331696,100.879898,-271.950195,1,agricultural_komo,15,134
2496235,213.233002,113.273804,-243.0271,1,agricultural_komo,15,134
2496257,222.084793,113.074402,-245.425705,1,agricultural_komo,15,134
2496657,230.864105,113.052498,-232.841995,1,agricultural_komo,15,134
2496658,216.076797,113.060204,-244.106995,1,agricultural_komo,15,134
2496659,212.734894,113.217499,-243.588104,1,agricultural_komo,15,134
2496660,213.489502,113.235703,-243.693405,1,agricultural_komo,15,134
2496662,221.550507,113.105301,-244.435501,1,agricultural_komo,15,134
2496809,175.622192,97.061073,-230.348495,1,agricultural_komo,15,134
2496811,224.293304,118.087898,-247.000397,1,agricultural_komo,15,134
2496814,169.574905,102.214897,-230.468002,1,agricultural_komo,15,134
2496905,173.909607,96.792084,-242.613907,1,agricultural_komo,15,134
2496994,173.031906,97.665756,-241.783798,1,agricultural_komo,15,134
2496996,171.411804,97.91333,-245.040497,1,agricultural_komo,15,134
2496999,233.266495,113.041901,-236.436493,1,agricultural_komo,15,134
2497000,231.935806,113.030098,-238.878601,1,agricultural_komo,15,134
2497001,170.721497,97.139053,-229.958206,1,agricultural_komo,15,134
2497006,171.886902,97.139053,-230.243393,1,agricultural_komo,15,134
2497007,171.457199,98.289337,-230.192902,1,agricultural_komo,15,134
2497009,175.997101,97.087151,-228.914795,1,agricultural_komo,15,134
2497014,176.221893,96.953041,-228.240295,1,agricultural_komo,15,134
2497015,171.996094,97.157509,-229.109207,1,agricultural_komo,15,134
2497016,171.944702,98.006851,-229.332306,1,agricultural_komo,15,134
2497018,174.472504,98.140839,-248.317093,1,agricultural_komo,15,134
2497019,173.727798,98.177101,-248.648697,1,agricultural_komo,15,134
2497021,232.239105,113.046501,-230.193405,1,agricultural_komo,15,134
2497022,172.512802,97.571854,-240.867798,1,agricultural_komo,15,134
2497027,175.396393,98.130783,-229.852097,1,agricultural_komo,15,134
2497028,175.972595,98.135437,-229.6987,1,agricultural_komo,15,134
2497112,175.510406,98.142792,-230.768997,1,agricultural_komo,15,134
2497113,175.458603,98.128067,-230.694702,1,agricultural_komo,15,134
2497116,228.799103,114.1334,-236.591507,1,agricultural_komo,15,134
2497119,220.310806,113.301804,-243.261398,1,agricultural_komo,15,134
2497121,170.122101,97.580994,-239.467697,1,agricultural_komo,15,134
2497122,169.848999,97.946953,-239.357697,1,agricultural_komo,15,134
2497123,174.271301,98.080803,-247.5784,1,agricultural_komo,15,134
2497124,173.674896,98.053757,-247.942307,1,agricultural_komo,15,134
2497125,174.159302,97.74176,-254.731705,1,agricultural_komo,15,134
2497127,236.082794,103.4198,-197.034897,1,agricultural_komo,15,134
2497134,238.755005,104.826698,-198.199707,1,agricultural_komo,15,134
2497135,234.919495,104.319397,-197.032104,1,agricultural_komo,15,134
2497136,238.401001,104.812698,-198.9776,1,agricultural_komo,15,134
2497137,236.891998,104.572403,-197.179596,1,agricultural_komo,15,134
2497138,237.7117,105.532303,-197.738007,1,agricultural_komo,15,134
2497139,237.701706,104.682404,-197.843307,1,agricultural_komo,15,134
2497140,236.296097,104.503998,-196.760101,1,agricultural_komo,15,134
2497141,235.438705,105.096298,-195.710297,1,agricultural_komo,15,134
2498152,173.991196,97.847557,-243.254303,1,agricultural_komo,15,134
2498489,172.950897,97.457893,-240.018707,1,agricultural_komo,15,134
2498490,172.123306,97.469704,-239.809296,1,agricultural_komo,15,134
2498491,171.295502,97.53788,-239.660706,1,agricultural_komo,15,134
2499399,203.213501,97.302757,-209.330597,1,agricultural_komo,15,134
2499400,203.504501,98.258942,-209.098602,1,agricultural_komo,15,134
2499401,202.941193,98.25811,-208.907196,1,agricultural_komo,15,134
2499402,203.668701,98.268013,-207.990097,1,agricultural_komo,15,134
2499403,203.707108,99.125793,-208.1716,1,agricultural_komo,15,134
2499404,190.849792,100.687401,-268.013885,1,agricultural_komo,15,134
2499405,190.1129,100.671303,-267.537292,1,agricultural_komo,15,134
2499406,189.485596,100.535103,-266.986206,1,agricultural_komo,15,134
2499407,190.160995,100.628799,-268.674713,1,agricultural_komo,15,134
2499408,191.725998,100.761597,-268.562012,1,agricultural_komo,15,134
2499409,191.732895,101.916901,-268.473114,1,agricultural_komo,15,134
2499410,191.290207,100.739899,-269.53479,1,agricultural_komo,15,134
2499411,191.398499,100.749199,-270.461609,1,agricultural_komo,15,134
2499412,191.723404,101.596397,-269.642212,1,agricultural_komo,15,134
2563664,235.514801,112.761703,-213.276505,1,agricultural_komo,15,134
2563666,235.379395,112.7314,-214.116898,1,agricultural_komo,15,134
2563668,236.234894,112.678101,-213.746002,1,agricultural_komo,15,134
2624423,199.100098,98.954697,-188.667206,1,agricultural_komo,15,134
2624428,199.883896,98.995743,-188.431503,1,agricultural_komo,15,134
2624444,198.2789,98.942734,-188.815399,1,agricultural_komo,15,134
4105867,241.904099,106.008904,-198.555603,1,agricultural_komo,15,134
4203787,228,113,-257,1,agricultural_komo,15,134
2539995,201.550903,102.881401,-216.945007,1,agricultural_rantan,15,134
2540003,197.075394,102.881401,-223.576096,1,agricultural_rantan,15,134
2540007,207.884995,102.881401,-230.849899,1,agricultural_rantan,15,134
2540020,212.356995,102.881401,-224.224396,1,agricultural_rantan,15,134
2540105,218.205994,117.371399,-216.336395,1,agricultural_rantan,15,134
2540128,213.509201,117.371399,-222.798294,1,agricultural_rantan,15,134
2540148,228.752396,117.371399,-223.985306,1,agricultural_rantan,15,134
2540175,224.061005,117.371399,-230.442398,1,agricultural_rantan,15,134
2540191,218.464798,116.823502,-216.496002,1,agricultural_rantan,15,134
2540200,213.767303,116.826202,-222.959305,1,agricultural_rantan,15,134
2540210,223.802505,116.824997,-230.279205,1,agricultural_rantan,15,134
2540212,228.489105,116.827301,-223.822205,1,agricultural_rantan,15,134
2621975,210.878693,113.994003,-230.0504,1,agricultural_rantan,15,134
2623171,224.453796,114.301102,-223.895706,1,agricultural_rantan,15,134
2623172,227.123505,114.301003,-220.194,1,agricultural_rantan,15,134
2623173,207.589905,99.801102,-225.610901,1,agricultural_rantan,15,134
2623307,206.438995,99.502899,-234.714706,1,agricultural_rantan,15,134
2380786,208,92,-236,1,agricultural_settlement,15,134
2380787,208,92,-236,1,agricultural_settlement,15,134
2380790,204.712997,99,-223.904999,1,agricultural_settlement,15,134
2380791,221.128998,113.5,-223.395004,1,agricultural_settlement,15,134
2540376,204.712997,99,-223.904999,1,agricultural_settlement,15,134
2540378,221.128998,113.5,-223.395004,1,agricultural_settlement,15,134
3956870,220,134,-221,1,agricultural_settlement,15,134
3956871,214,106,-239,1,agricultural_settlement,15,134
4104135,208,92,-236,1,agricultural_settlement,15,134
2496667,224.2892,117.280197,-247.016403,6,agricultural_tai,15,134
2496668,169.554398,101.4086,-230.471405,6,agricultural_tai,15,134
2496673,169.689697,98.871971,-266.924408,6,agricultural_tai,15,134
2496685,210.077896,100.436996,-290.593414,6,agricultural_tai,15,134
2496687,253.198303,100.962502,-271.29361,6,agricultural_tai,15,134
2496741,262.916412,104.858101,-225.611099,6,agricultural_tai,15,134
2496744,216.632401,101.004997,-187.402298,6,agricultural_tai,15,134
2496746,180.783707,97.678093,-193.900604,6,agricultural_tai,15,134
2496748,157.600006,97.064537,-232.626099,6,agricultural_tai,15,134
2497173,194.068298,98.514923,-221.982803,6,agricultural_tai,15,134
2497175,198.839203,98.514839,-214.610504,6,agricultural_tai,15,134
2497176,210.260895,113.0149,-220.808502,6,agricultural_tai,15,134
2497181,215.308395,113.014801,-213.741898,6,agricultural_tai,15,134
2496670,149.131897,91.905937,-215.638397,6,agricultural_tai,15,134
2496671,159.890793,92.355392,-196.263901,6,agricultural_tai,15,134
2563730,234.821594,105.493401,-197.082703,6,agricultural_tai,15,134
2635757,193.517593,111.113403,-229.585297,1,agricultural_wood,15,134
2635759,177.082993,105.465897,-245.546402,1,agricultural_wood,15,134
2635785,207.362106,112.624397,-243.714905,1,agricultural_wood,15,134
2635758,192.679001,109.260399,-245.329193,1,agricultural_wood,15,134
2635760,173.544098,96.326363,-222.604004,1,agricultural_wood,15,134
2635991,215.194794,111.600304,-206.752899,1,agricultural_wood,15,134
2635999,241.009995,112.512001,-252.038101,1,agricultural_wood,15,134
2635992,204.719193,113.427696,-230.866501,1,agricultural_wood,15,134
2635994,205.374496,113.171997,-235.721298,1,agricultural_wood,15,134
2636280,204.690796,113.048103,-232.933395,1,agricultural_wood,15,134
2636339,208.031906,112.261002,-243.028793,1,agricultural_wood,15,134
2636372,173.860199,96.09037,-222.071304,1,agricultural_wood,15,134
2643309,237.292297,112.420502,-255.613205,1,agricultural_wood,15,134
2636282,208.614197,112.937897,-240.464294,1,agricultural_wood,15,134
2636371,177.782593,95.945541,-222.7052,1,agricultural_wood,15,134
2636384,242.167206,111.197197,-255.092697,1,agricultural_wood,15,134
2636284,240.886002,112.207199,-251.938797,1,agricultural_wood,15,134
2636274,214.585098,111.715797,-207.330597,1,agricultural_wood,15,134
2636309,195.0495,110.911499,-226.803101,1,agricultural_wood,15,134
2636366,192.809494,109.3312,-244.301498,1,agricultural_wood,15,134
2636368,206.924393,112.612396,-241.617798,1,agricultural_wood,15,134
2636275,215.817398,111.704697,-207.364197,1,agricultural_wood,15,134
2636298,193.880402,110.991898,-228.862,1,agricultural_wood,15,134
2636367,193.205505,109.312202,-245.380295,1,agricultural_wood,15,134
2636375,176.940002,96.113823,-226.479706,1,agricultural_wood,15,134
2636381,177.304001,105.267799,-245.953705,1,agricultural_wood,15,134
2636328,193.832596,110.997498,-230.479904,1,agricultural_wood,15,134
2636369,204.237701,112.756798,-235.344696,1,agricultural_wood,15,134
2636370,205.460007,112.191101,-236.763504,1,agricultural_wood,15,134
2636373,175.546997,96.065407,-223.950104,1,agricultural_wood,15,134
2636379,174.702194,96.05883,-219.349106,1,agricultural_wood,15,134
2636386,240.387604,112.800201,-249.186295,1,agricultural_wood,15,134
2643305,178.560898,104.802902,-245.555298,1,agricultural_wood,15,134
2636378,178.060303,95.942734,-219.344101,1,agricultural_wood,15,134
2643615,239.324005,111.915604,-257.176392,1,agricultural_wood,15,134
2636385,237.062302,112.881203,-251.661407,1,agricultural_wood,15,134
2636276,206.534103,113.207802,-226.427399,1,agricultural_wood,15,134
2636278,195.203705,111.167397,-229.428299,1,agricultural_wood,15,134
3961013,205.353104,113.085503,-227.938904,1,agricultural_wood,15,134
2636380,177.119095,104.918999,-244.859299,1,agricultural_wood,15,134
4235918,208.122498,112.744301,-238.885803,1,agricultural_wood,15,134
3963622,127.9245,51.19067,2.277406,1,banzoku,15,134
3963623,118.192101,50.09967,4.193292,1,banzoku,15,134
3963624,129.269699,50.848541,8.304467,1,banzoku,15,134
3963625,129.231903,50.862221,6.704186,1,banzoku,15,134
3963626,118.882202,50.09132,3.433597,1,banzoku,15,134
3963697,117.107498,49.338902,11.45077,6,banzoku,15,134
3963698,117.173897,49.344429,11.41856,6,banzoku,15,134
3963879,117.692398,48.976749,14.71243,1,banzoku,15,134
3963880,112.671898,49.28796,6.029167,1,banzoku,15,134
3963882,108.706596,48.971321,9.329648,1,banzoku,15,134
3963883,113.643898,49.3251,6.57915,1,banzoku,15,134
3963884,112.978203,49.25774,6.896969,1,banzoku,15,134
3963885,112.643997,50.177528,6.012708,1,banzoku,15,134
3963886,109.671402,49.007751,9.201592,1,banzoku,15,134
3963887,118.104797,50.48381,3.591188,1,banzoku,15,134
3963889,109.193703,48.430882,8.214127,1,banzoku,15,134
3963890,124.098999,48.85569,12.71475,1,banzoku,15,134
3963891,118.038696,50.170238,3.388441,1,banzoku,15,134
3963898,123.967499,49.279968,13.2341,1,banzoku,15,134
3963909,113.574097,49.401348,5.727876,1,banzoku,15,134
3963910,113.670898,49.121521,10.46913,1,banzoku,15,134
3963913,114.678802,49.280979,6.084163,1,banzoku,15,134
3963919,124.495102,51.336449,0.063582,1,banzoku,15,134
3963922,124.921501,51.46949,-0.729723,1,banzoku,15,134
3963923,124.278099,51.416908,-0.656227,1,banzoku,15,134
3963927,127.550797,52.262112,6.683229,6,banzoku,15,134
3963928,108.688797,50.075001,9.768077,6,banzoku,15,134
3963934,127.594498,50.981289,6.665632,1,banzoku,15,134
3963936,128.030899,51.053822,5.904669,1,banzoku,15,134
3972636,130.780807,50.951969,9.604131,1,banzoku,15,134
3972637,127.709099,50.951069,7.699297,1,banzoku,15,134
3972638,128.1035,50.772148,8.779391,1,banzoku,15,134
3972640,110.789001,48.984119,9.770717,1,banzoku,15,134
3972643,109.220802,49.00322,10.86785,1,banzoku,15,134
3972644,115.046997,48.85178,15.73149,1,banzoku,15,134
3972645,117.9935,49.300282,14.70766,1,banzoku,15,134
3972714,115.652901,48.76894,16.373501,1,banzoku,15,134
4102775,113.5924,49.46648,10.42376,1,banzoku,15,134
4102777,117.118202,49.449539,14.7063,1,banzoku,15,134
2637520,208.849899,99.939972,-213.289505,1,bgcommon_item_a,15,134
2637522,207.510803,99.83876,-212.101105,1,bgcommon_item_a,15,134
2637526,227.247498,114.338799,-213.738495,1,bgcommon_item_a,15,134
2637604,211.762405,100.729698,-214.808197,1,bgcommon_item_a,15,134
2637606,211.449905,99.626328,-214.494507,1,bgcommon_item_a,15,134
2637607,210.991394,99.626312,-214.2285,1,bgcommon_item_a,15,134
2637608,211.233093,99.626312,-214.360992,1,bgcommon_item_a,15,134
2637609,212.447495,100.729103,-215.220993,1,bgcommon_item_a,15,134
2637610,212.256104,100.708099,-215.098297,1,bgcommon_item_a,15,134
2637625,229.374207,115.010201,-215.151306,1,bgcommon_item_a,15,134
2637626,229.603699,114.997299,-215.216202,1,bgcommon_item_a,15,134
2637627,228.878906,115.022202,-214.858704,1,bgcommon_item_a,15,134
2637628,232.6138,115.574898,-217.337601,1,bgcommon_item_a,15,134
2637629,233.1185,115.573601,-217.687897,1,bgcommon_item_a,15,134
2637630,232.850204,115.5718,-217.507599,1,bgcommon_item_a,15,134
2637635,229.242996,115.007599,-215.055206,1,bgcommon_item_a,15,134
2639220,207.618301,99.977837,-212.1035,1,bgcommon_item_a,15,134
2640152,224.181107,114.333397,-212.186295,1,bgcommon_item_a,15,134
2640153,227.729202,114.123299,-213.924194,1,bgcommon_item_a,15,134
2640461,227.923492,114.123398,-213.993103,1,bgcommon_item_a,15,134
2640466,227.416702,114.2939,-219.491196,1,bgcommon_item_a,15,134
2640467,226.805405,114.2939,-220.8013,1,bgcommon_item_a,15,134
2640470,207.992203,99.79277,-224.884796,1,bgcommon_item_a,15,134
2640471,207.206894,99.793961,-226.061096,1,bgcommon_item_a,15,134
2641085,223.766998,114.293999,-224.184204,1,bgcommon_item_a,15,134
2641089,225.041901,114.293999,-223.414093,1,bgcommon_item_a,15,134
2641090,226.361694,114.2939,-219.880203,1,bgcommon_item_a,15,134
3964463,209.606201,99.128853,-213.676697,6,bgcommon_item_a,15,134
3964477,226.359894,113.626099,-213.355301,6,bgcommon_item_a,15,134
3964483,224.873993,113.6353,-212.237701,6,bgcommon_item_a,15,134
2637638,210.464203,99.847763,-214.0224,1,bgcommon_item_b,15,134
2637639,211.250793,99.630386,-214.812698,1,bgcommon_item_b,15,134
2637641,211.741104,99.630363,-214.986206,1,bgcommon_item_b,15,134
2637642,224.292206,114.345802,-211.571594,1,bgcommon_item_b,15,134
2637643,227.902893,114.136902,-214.450897,1,bgcommon_item_b,15,134
2637644,228.416306,114.131401,-214.594406,1,bgcommon_item_b,15,134
2637646,210.466904,99.976082,-214.017899,1,bgcommon_item_b,15,134
2637650,211.249496,99.749611,-214.810303,1,bgcommon_item_b,15,134
2637651,211.743393,99.760483,-214.987396,1,bgcommon_item_b,15,134
2638823,224.294098,114.447601,-211.566101,1,bgcommon_item_b,15,134
2639140,228.419403,114.2519,-214.589294,1,bgcommon_item_b,15,134
2639151,227.910797,114.257103,-214.447403,1,bgcommon_item_b,15,134
2639175,232.820801,114.396301,-218.128296,1,bgcommon_item_b,15,134
2639176,229.290298,114.138298,-215.413498,1,bgcommon_item_b,15,134
2639177,212.411301,99.653374,-215.429001,1,bgcommon_item_b,15,134
2639178,210.0383,99.846573,-214.337204,1,bgcommon_item_b,15,134
2639179,212.377396,99.631844,-215.451508,1,bgcommon_item_b,15,134
2639218,210.049393,99.845253,-214.343903,1,bgcommon_item_b,15,134
2639836,232.175598,114.404999,-217.582703,1,bgcommon_item_b,15,134
2639837,229.310806,114.128899,-215.419998,1,bgcommon_item_b,15,134
2639839,228.696396,114.136703,-215.093796,1,bgcommon_item_b,15,134
2639840,231.145599,114.435997,-217.206802,1,bgcommon_item_b,15,134
2639843,228.713501,114.147903,-215.105392,1,bgcommon_item_b,15,134
2639844,231.173904,114.388496,-217.166107,1,bgcommon_item_b,15,134
2639845,232.154205,114.394997,-217.610504,1,bgcommon_item_b,15,134
2639846,232.804092,114.392197,-218.150803,1,bgcommon_item_b,15,134
4168969,209.782104,99.002663,-213.498901,1,bgcommon_item_b,15,134
4168970,226.535599,113.5028,-213.204803,1,bgcommon_item_b,15,134
4168973,225.013901,113.501297,-212.075394,1,bgcommon_item_b,15,134
2117530,-155.266998,40.061001,-109.815002,1,bgparts,15,134
2351979,-57.423,40.997002,72.240997,1,bgparts,15,134
2351981,-6.389,56.235001,-237.050003,1,bgparts,15,134
2351983,49.073311,45.130001,32.655918,1,bgparts,15,134
2654191,234,68.623497,285,1,bgparts,15,134
2328806,174.217194,64.41832,303.688904,1,bgparts,15,134
2328807,170.180298,64.169998,301.143707,1,bgparts,15,134
2328808,181.482498,64.677544,295.839508,1,bgparts,15,134
2328809,181.815201,64.696861,293.339386,1,bgparts,15,134
2328810,170.0952,64.985741,301.004395,1,bgparts,15,134
2328811,182.126205,64.692497,296.527191,1,bgparts,15,134
2328812,170.187897,64.2089,299.748413,1,bgparts,15,134
2328815,172.912003,63.776939,303.261597,1,bgparts,15,134
2328816,174.188904,64.787727,303.884308,1,bgparts,15,134
2328817,181.271805,64.689438,293.968689,1,bgparts,15,134
2331937,182.190201,64.751228,295.434387,1,bgparts,15,134
2332551,187.2948,64.504303,253.747604,1,bgparts,15,134
